Date,Open,High,Low,Close,Volume
2001-06-21 00:00:00-04:00,1223.1400146484375,1240.239990234375,1220.25,1237.0400390625,1546820000
2001-06-22 00:00:00-04:00,1237.0400390625,1237.72998046875,1221.4100341796875,1225.3499755859375,1189200000
2001-06-25 00:00:00-04:00,1225.3499755859375,1231.5,1213.5999755859375,1218.5999755859375,1050100000
2001-06-26 00:00:00-04:00,1218.5999755859375,1220.699951171875,1204.6400146484375,1216.760009765625,1198900000
2001-06-27 00:00:00-04:00,1216.760009765625,1219.9200439453125,1207.2900390625,1211.0699462890625,1162100000
2001-06-28 00:00:00-04:00,1211.0699462890625,1234.43994140625,1211.0699462890625,1226.199951171875,1327300000
2001-06-29 00:00:00-04:00,1226.199951171875,1237.2900390625,1221.1400146484375,1224.3800048828125,1832360000
2001-07-02 00:00:00-04:00,1224.4200439453125,1239.780029296875,1224.030029296875,1236.719970703125,1128300000
2001-07-03 00:00:00-04:00,1236.7099609375,1236.7099609375,1229.4300537109375,1234.449951171875,622110000
2001-07-05 00:00:00-04:00,1234.449951171875,1234.449951171875,1219.1500244140625,1219.239990234375,934900000
2001-07-06 00:00:00-04:00,1219.239990234375,1219.239990234375,1188.739990234375,1190.5899658203125,1056700000
2001-07-09 00:00:00-04:00,1190.5899658203125,1201.760009765625,1189.75,1198.780029296875,1045700000
2001-07-10 00:00:00-04:00,1198.780029296875,1203.4300537109375,1179.9300537109375,1181.52001953125,1263800000
2001-07-11 00:00:00-04:00,1181.52001953125,1184.9300537109375,1168.4599609375,1180.1800537109375,1384100000
2001-07-12 00:00:00-04:00,1180.1800537109375,1210.25,1180.1800537109375,1208.1400146484375,1394000000
2001-07-13 00:00:00-04:00,1208.1400146484375,1218.5400390625,1203.6099853515625,1215.6800537109375,1121700000
2001-07-16 00:00:00-04:00,1215.6800537109375,1219.6300048828125,1200.050048828125,1202.449951171875,1039800000
2001-07-17 00:00:00-04:00,1202.449951171875,1215.3599853515625,1196.1400146484375,1214.43994140625,1238100000
2001-07-18 00:00:00-04:00,1214.43994140625,1214.43994140625,1198.3299560546875,1207.7099609375,1316300000
2001-07-19 00:00:00-04:00,1207.7099609375,1225.0400390625,1205.800048828125,1215.02001953125,1343500000
2001-07-20 00:00:00-04:00,1215.02001953125,1215.68994140625,1207.0400390625,1210.8499755859375,1170900000
2001-07-23 00:00:00-04:00,1210.8499755859375,1215.219970703125,1190.5,1191.030029296875,986900000
2001-07-24 00:00:00-04:00,1191.030029296875,1191.030029296875,1165.5400390625,1171.6500244140625,1198700000
2001-07-25 00:00:00-04:00,1171.6500244140625,1190.52001953125,1171.280029296875,1190.489990234375,1280700000
2001-07-26 00:00:00-04:00,1190.489990234375,1204.1800537109375,1182.6500244140625,1202.9300537109375,1213900000
2001-07-27 00:00:00-04:00,1202.9300537109375,1209.260009765625,1195.989990234375,1205.8199462890625,1015300000
2001-07-30 00:00:00-04:00,1205.8199462890625,1209.050048828125,1200.4100341796875,1204.52001953125,909100000
2001-07-31 00:00:00-04:00,1204.52001953125,1222.739990234375,1204.52001953125,1211.22998046875,1129200000
2001-08-01 00:00:00-04:00,1211.22998046875,1223.0400390625,1211.22998046875,1215.9300537109375,1340300000
2001-08-02 00:00:00-04:00,1215.9300537109375,1226.27001953125,1215.31005859375,1220.75,1218300000
2001-08-03 00:00:00-04:00,1220.75,1220.75,1205.31005859375,1214.3499755859375,939900000
2001-08-06 00:00:00-04:00,1214.3499755859375,1214.3499755859375,1197.3499755859375,1200.47998046875,811700000
2001-08-07 00:00:00-04:00,1200.469970703125,1207.56005859375,1195.6400146484375,1204.4000244140625,1012000000
2001-08-08 00:00:00-04:00,1204.4000244140625,1206.7900390625,1181.27001953125,1183.530029296875,1124600000
2001-08-09 00:00:00-04:00,1183.530029296875,1184.7099609375,1174.6800537109375,1183.4300537109375,1104200000
2001-08-10 00:00:00-04:00,1183.4300537109375,1193.3299560546875,1169.550048828125,1190.1600341796875,960900000
2001-08-13 00:00:00-04:00,1190.1600341796875,1193.8199462890625,1185.1199951171875,1191.2900390625,837600000
2001-08-14 00:00:00-04:00,1191.2900390625,1198.7900390625,1184.260009765625,1186.72998046875,964600000
2001-08-15 00:00:00-04:00,1186.72998046875,1191.2099609375,1177.6099853515625,1178.02001953125,1065600000
2001-08-16 00:00:00-04:00,1178.02001953125,1181.800048828125,1166.0799560546875,1181.6600341796875,1055400000
2001-08-17 00:00:00-04:00,1181.6600341796875,1181.6600341796875,1156.0699462890625,1161.969970703125,974300000
2001-08-20 00:00:00-04:00,1161.969970703125,1171.4100341796875,1160.93994140625,1171.4100341796875,897100000
2001-08-21 00:00:00-04:00,1171.4100341796875,1179.8499755859375,1156.56005859375,1157.260009765625,1041600000
2001-08-22 00:00:00-04:00,1157.260009765625,1168.56005859375,1153.3399658203125,1165.31005859375,1110800000
2001-08-23 00:00:00-04:00,1165.31005859375,1169.8599853515625,1160.9599609375,1162.0899658203125,986200000
2001-08-24 00:00:00-04:00,1162.0899658203125,1185.1500244140625,1162.0899658203125,1184.9300537109375,1043600000
2001-08-27 00:00:00-04:00,1184.9300537109375,1186.8499755859375,1178.0699462890625,1179.2099609375,842600000
2001-08-28 00:00:00-04:00,1179.2099609375,1179.6600341796875,1161.1700439453125,1161.510009765625,987100000
2001-08-29 00:00:00-04:00,1161.510009765625,1166.969970703125,1147.3800048828125,1148.56005859375,963700000
2001-08-30 00:00:00-04:00,1148.5999755859375,1151.75,1124.8699951171875,1129.030029296875,1157000000
2001-08-31 00:00:00-04:00,1129.030029296875,1141.8299560546875,1126.3800048828125,1133.5799560546875,920100000
2001-09-04 00:00:00-04:00,1133.5799560546875,1155.4000244140625,1129.06005859375,1132.93994140625,1178300000
2001-09-05 00:00:00-04:00,1132.93994140625,1135.52001953125,1114.8599853515625,1131.739990234375,1384500000
2001-09-06 00:00:00-04:00,1131.739990234375,1131.739990234375,1105.8299560546875,1106.4000244140625,1359700000
2001-09-07 00:00:00-04:00,1106.4000244140625,1106.4000244140625,1082.1199951171875,1085.780029296875,1424300000
2001-09-10 00:00:00-04:00,1085.780029296875,1096.93994140625,1073.1500244140625,1092.5400390625,1276600000
2001-09-17 00:00:00-04:00,1092.5400390625,1092.5400390625,1037.4599609375,1038.77001953125,2330830000
2001-09-18 00:00:00-04:00,1038.77001953125,1046.4200439453125,1029.25,1032.739990234375,1650410000
2001-09-19 00:00:00-04:00,1032.739990234375,1038.9100341796875,984.6199951171875,1016.0999755859375,2120550000
2001-09-20 00:00:00-04:00,1016.0999755859375,1016.0999755859375,984.489990234375,984.5399780273438,2004800000
2001-09-21 00:00:00-04:00,984.5399780273438,984.5399780273438,944.75,965.7999877929688,2317300000
2001-09-24 00:00:00-04:00,965.7999877929688,1008.4400024414062,965.7999877929688,1003.4500122070312,1746600000
2001-09-25 00:00:00-04:00,1003.4500122070312,1017.1400146484375,998.3300170898438,1012.27001953125,1613800000
2001-09-26 00:00:00-04:00,1012.27001953125,1020.2899780273438,1002.6199951171875,1007.0399780273438,1519100000
2001-09-27 00:00:00-04:00,1007.0399780273438,1018.9199829101562,998.239990234375,1018.6099853515625,1467000000
2001-09-28 00:00:00-04:00,1018.6099853515625,1040.93994140625,1018.6099853515625,1040.93994140625,1631500000
2001-10-01 00:00:00-04:00,1040.93994140625,1040.93994140625,1026.760009765625,1038.550048828125,1175600000
2001-10-02 00:00:00-04:00,1038.550048828125,1051.3299560546875,1034.469970703125,1051.3299560546875,1289800000
2001-10-03 00:00:00-04:00,1051.3299560546875,1075.3800048828125,1041.47998046875,1072.280029296875,1650600000
2001-10-04 00:00:00-04:00,1072.280029296875,1084.1199951171875,1067.8199462890625,1069.6300048828125,1609100000
2001-10-05 00:00:00-04:00,1069.6199951171875,1072.3499755859375,1053.5,1071.3800048828125,1301700000
2001-10-08 00:00:00-04:00,1071.3699951171875,1071.3699951171875,1056.8800048828125,1062.43994140625,979000000
2001-10-09 00:00:00-04:00,1062.43994140625,1063.3699951171875,1053.8299560546875,1056.75,1227800000
2001-10-10 00:00:00-04:00,1056.75,1081.6199951171875,1052.760009765625,1080.989990234375,1312400000
2001-10-11 00:00:00-04:00,1080.989990234375,1099.1600341796875,1080.989990234375,1097.4300537109375,1704580000
2001-10-12 00:00:00-04:00,1097.4300537109375,1097.4300537109375,1072.1500244140625,1091.6500244140625,1331400000
2001-10-15 00:00:00-04:00,1091.6500244140625,1091.6500244140625,1078.18994140625,1089.97998046875,1024700000
2001-10-16 00:00:00-04:00,1089.97998046875,1101.6600341796875,1087.1300048828125,1097.5400390625,1210500000
2001-10-17 00:00:00-04:00,1097.5400390625,1107.1199951171875,1076.5699462890625,1077.0899658203125,1452200000
2001-10-18 00:00:00-04:00,1077.0899658203125,1077.93994140625,1064.5400390625,1068.6099853515625,1262900000
2001-10-19 00:00:00-04:00,1068.6099853515625,1075.52001953125,1057.239990234375,1073.47998046875,1294900000
2001-10-22 00:00:00-04:00,1073.47998046875,1090.5699462890625,1070.7900390625,1089.9000244140625,1105700000
2001-10-23 00:00:00-04:00,1089.9000244140625,1098.989990234375,1081.530029296875,1084.780029296875,1317300000
2001-10-24 00:00:00-04:00,1084.780029296875,1090.260009765625,1079.97998046875,1085.199951171875,1336200000
2001-10-25 00:00:00-04:00,1085.199951171875,1100.0899658203125,1065.6400146484375,1100.0899658203125,1364400000
2001-10-26 00:00:00-04:00,1100.0899658203125,1110.6099853515625,1094.239990234375,1104.6099853515625,1244500000
2001-10-29 00:00:00-05:00,1104.6099853515625,1104.6099853515625,1078.300048828125,1078.300048828125,1106100000
2001-10-30 00:00:00-05:00,1078.300048828125,1078.300048828125,1053.6099853515625,1059.7900390625,1297400000
2001-10-31 00:00:00-05:00,1059.7900390625,1074.7900390625,1057.550048828125,1059.780029296875,1352500000
2001-11-01 00:00:00-05:00,1059.780029296875,1085.6099853515625,1054.31005859375,1084.0999755859375,1317400000
2001-11-02 00:00:00-05:00,1084.0999755859375,1089.6300048828125,1075.5799560546875,1087.199951171875,1121900000
2001-11-05 00:00:00-05:00,1087.199951171875,1106.719970703125,1087.199951171875,1102.8399658203125,1267700000
2001-11-06 00:00:00-05:00,1102.8399658203125,1119.72998046875,1095.3599853515625,1118.8599853515625,1356000000
2001-11-07 00:00:00-05:00,1118.8599853515625,1126.6199951171875,1112.97998046875,1115.800048828125,1411300000
2001-11-08 00:00:00-05:00,1115.800048828125,1135.75,1115.4200439453125,1118.5400390625,1517500000
2001-11-09 00:00:00-05:00,1118.5400390625,1123.02001953125,1111.1300048828125,1120.31005859375,1093800000
2001-11-12 00:00:00-05:00,1120.31005859375,1121.7099609375,1098.3199462890625,1118.3299560546875,991600000
2001-11-13 00:00:00-05:00,1118.3299560546875,1139.1400146484375,1118.3299560546875,1139.0899658203125,1370100000
2001-11-14 00:00:00-05:00,1139.0899658203125,1148.280029296875,1132.8699951171875,1141.2099609375,1443400000
2001-11-15 00:00:00-05:00,1141.2099609375,1146.4599609375,1135.06005859375,1142.239990234375,1454500000
2001-11-16 00:00:00-05:00,1142.239990234375,1143.52001953125,1129.9200439453125,1138.6500244140625,1337400000
2001-11-19 00:00:00-05:00,1138.6500244140625,1151.06005859375,1138.6500244140625,1151.06005859375,1316800000
2001-11-20 00:00:00-05:00,1151.06005859375,1152.449951171875,1142.1700439453125,1142.6600341796875,1330200000
2001-11-21 00:00:00-05:00,1142.6600341796875,1142.6600341796875,1129.780029296875,1137.030029296875,1029300000
2001-11-23 00:00:00-05:00,1137.030029296875,1151.050048828125,1135.9000244140625,1150.3399658203125,410300000
2001-11-26 00:00:00-05:00,1150.3399658203125,1157.8800048828125,1146.1700439453125,1157.4200439453125,1129800000
2001-11-27 00:00:00-05:00,1157.4200439453125,1163.3800048828125,1140.81005859375,1149.5,1288000000
2001-11-28 00:00:00-05:00,1149.5,1149.5,1128.2900390625,1128.52001953125,1423700000
2001-11-29 00:00:00-05:00,1128.52001953125,1140.4000244140625,1125.510009765625,1140.199951171875,1375700000
2001-11-30 00:00:00-05:00,1140.199951171875,1143.5699462890625,1135.8900146484375,1139.449951171875,1343600000
2001-12-03 00:00:00-05:00,1139.449951171875,1139.449951171875,1125.780029296875,1129.9000244140625,1202900000
2001-12-04 00:00:00-05:00,1129.9000244140625,1144.800048828125,1128.8599853515625,1144.800048828125,1318500000
2001-12-05 00:00:00-05:00,1143.77001953125,1173.6199951171875,1143.77001953125,1170.3499755859375,1765300000
2001-12-06 00:00:00-05:00,1170.3499755859375,1173.3499755859375,1164.4300537109375,1167.0999755859375,1487900000
2001-12-07 00:00:00-05:00,1167.0999755859375,1167.0999755859375,1152.6600341796875,1158.31005859375,1248200000
2001-12-10 00:00:00-05:00,1158.31005859375,1158.31005859375,1139.6600341796875,1139.9300537109375,1218700000
2001-12-11 00:00:00-05:00,1139.9300537109375,1150.8900146484375,1134.3199462890625,1136.760009765625,1367200000
2001-12-12 00:00:00-05:00,1136.760009765625,1141.5799560546875,1126.010009765625,1137.0699462890625,1449700000
2001-12-13 00:00:00-05:00,1137.0699462890625,1137.0699462890625,1117.8499755859375,1119.3800048828125,1511500000
2001-12-14 00:00:00-05:00,1119.3800048828125,1128.280029296875,1114.530029296875,1123.0899658203125,1306800000
2001-12-17 00:00:00-05:00,1123.0899658203125,1137.300048828125,1122.6600341796875,1134.3599853515625,1260400000
2001-12-18 00:00:00-05:00,1134.3599853515625,1145.0999755859375,1134.3599853515625,1142.9200439453125,1354000000
2001-12-19 00:00:00-05:00,1142.9200439453125,1152.43994140625,1134.75,1149.56005859375,1484900000
2001-12-20 00:00:00-05:00,1149.56005859375,1151.4200439453125,1139.9300537109375,1139.9300537109375,1490500000
2001-12-21 00:00:00-05:00,1139.9300537109375,1147.4599609375,1139.9300537109375,1144.8900146484375,1694000000
2001-12-24 00:00:00-05:00,1144.8900146484375,1147.8299560546875,1144.6199951171875,1144.6500244140625,439670000
2001-12-26 00:00:00-05:00,1144.6500244140625,1159.1800537109375,1144.6500244140625,1149.3699951171875,791100000
2001-12-27 00:00:00-05:00,1149.3699951171875,1157.1300048828125,1149.3699951171875,1157.1300048828125,876300000
2001-12-28 00:00:00-05:00,1157.1300048828125,1164.6400146484375,1157.1300048828125,1161.02001953125,917400000
2001-12-31 00:00:00-05:00,1161.02001953125,1161.1600341796875,1148.0400390625,1148.0799560546875,943600000
2002-01-02 00:00:00-05:00,1148.0799560546875,1154.6700439453125,1136.22998046875,1154.6700439453125,1171000000
2002-01-03 00:00:00-05:00,1154.6700439453125,1165.27001953125,1154.010009765625,1165.27001953125,1398900000
2002-01-04 00:00:00-05:00,1165.27001953125,1176.550048828125,1163.4200439453125,1172.510009765625,1513000000
2002-01-07 00:00:00-05:00,1172.510009765625,1176.969970703125,1163.550048828125,1164.8900146484375,1308300000
